SpringCave/cave_cor_in_top.3ds		0	0	5
SpringCave/tile3_3.3ds		1	0	0
SpringCave/cave_5.3ds		0	0	20
SpringCave/up_brock.3ds		2	0	0
SpringCave/wall_e2.3ds		6	0	10
SpringCave/cave_cor_out_bot.3ds		1	0	3
SpringCave/rise_g6.3ds		4	0	5
OuterWallsLegends/tile_2.3ds		1	0	0
OuterWallsLegends/tile_1.3ds		1	0	0
OuterWallsLegends/ow_2.3ds		2	0	0
LandRocks/corn3.3ds		0	0	5
LandRocks/sm_rock2.3ds		2	0	0
LandRocks/rise_g4.3ds		1	0	1
LandRocks/big_rock.3ds		3	0	0
LandRocks/corn_b.3ds		0	0	5
LandRocks/rise_r1.3ds		1	0	0
LandRocks/change02.3ds		0	0	9
LandRocks/rise_g5.3ds		4	0	5
LandRocks/up_rock2.3ds		0	0	12
LandRocks/up_rock1.3ds		0	0	12
LandRocks/rise_g2.3ds		2	0	1
LandRocks/rise_g1.3ds		2	0	1
LandRocks/sm_rock1.3ds		3	0	0
LandRocks/rise_g3.3ds		1	0	1
LandRocks/corn4.3ds		1	0	4
LandRocks/corn1.3ds		0	0	5
LandRocks/up_rock.3ds		2	0	0
LandRocks/change01.3ds		0	0	9
LandRocks/corn2.3ds		0	0	3
LandRocks/up_brock.3ds		2	0	0
LandRocks/rise_g6.3ds		4	0	5
NuBu5Winter/nubu_5.3ds		0	1	0
NuBu4Winter/nubu_4.3ds		0	1	0
ComBuild1/comb_a.3ds		3	0	0
ComBuild1/wtile_2.3ds		1	0	0
ComBuild1/wtile_1.3ds		1	0	0
ComBuild1/comb.3ds		1	0	0
ComBuild1/comb_a2.3ds		3	0	0
ComBuild1/comb_bot.3ds		0	0	5
ComBuild1/comb2.3ds		1	0	0
ComBuild1/comb1.3ds		0	1	0
ComBuild1/comb_a1.3ds		0	3	0
ComBuild1/comb_a3.3ds		3	0	3
DesertHousesWinter/smhouse3.3ds		0	10	0
DesertHousesWinter/smhouse2.3ds		0	1	0
NuBu8Winter/nubu_8.3ds		0	1	0
TreesWinter/tree02.3ds	Non-box-shaped helper: Box62	0	0	0
TreesWinter/tree01.3ds		0	2	13
Cosmic/tren_end.3ds		1	2	0
Cosmic/fliptile.3ds		1	0	0
Cosmic/spring450.3ds		2	0	2
Cosmic/winwall2.3ds		0	4	0
Cosmic/tile_02.3ds		1	0	0
Cosmic/wall14.3ds		3	0	0
Cosmic/brid_2.3ds		0	1	0
Cosmic/wall15.3ds		3	0	0
Cosmic/win1.3ds		0	4	0
Cosmic/wall01.3ds		3	0	0
Cosmic/wall03.3ds		6	0	1
Cosmic/beam.3ds		8	0	32
Cosmic/wall11.3ds		3	0	0
Cosmic/wall04.3ds		6	0	1
Cosmic/wall02.3ds		3	0	0
Cosmic/spring225.3ds		2	0	2
Cosmic/wall06.3ds		6	0	1
Cosmic/5x5.3ds		1	0	0
Cosmic/tile_01.3ds		1	0	0
Cosmic/wall1.3ds		0	1	0
Cosmic/wall12.3ds		3	0	0
Cosmic/wall07.3ds		6	0	1
Cosmic/trench1.3ds		1	2	0
Cosmic/wall08.3ds		6	0	1
Cosmic/arch_circle.3ds	Nonrectangular 3DS plane helper: Plane85	4	0	0
Cosmic/comb1.3ds		0	1	0
Cosmic/tren1end.3ds		1	2	0
Cosmic/wall10.3ds	Unsupported plane helper: Plane92	2	0	0
Cosmic/tren_chn.3ds		1	2	0
Cosmic/wall05.3ds		6	0	1
Cosmic/winwall1.3ds		0	4	0
Cosmic/wall13.3ds		3	0	0
Cosmic/trench.3ds		1	2	0
Cosmic/wall09.3ds		6	0	1
BrokenBottom/hs_brid2.3ds		0	1	0
BrokenBottom/hs_brid1.3ds		0	1	0
BrokenBottom/hs_rise1.3ds		1	0	2
BrokenBottom/hs_brid3.3ds		0	1	0
BrokenBottom/hs_rise5.3ds		1	0	1
BrokenBottom/hs_rise2.3ds		1	0	1
